2021.09.29,05:00,151.01300,151.10400,150.91300,150.92000,3665
2021.09.29,06:00,150.92000,150.99300,150.80100,150.92900,3145
2021.09.29,07:00,150.93000,151.11500,150.90200,151.06700,2595
2021.09.29,08:00,151.06800,151.11700,150.89300,151.04100,4587
2021.09.29,09:00,151.04200,151.10300,150.83200,150.86400,8190
2021.09.29,10:00,150.86500,150.88000,150.45800,150.46200,9171
2021.09.29,11:00,150.45800,150.57100,150.27600,150.30800,7962
2021.09.29,12:00,150.30800,150.54200,150.29600,150.50300,6063
2021.09.29,13:00,150.50400,150.61200,150.32200,150.34900,6077
2021.09.29,14:00,150.34700,150.39200,150.09400,150.27500,7442
2021.09.29,15:00,150.26800,150.36400,150.10600,150.21100,8444
2021.09.29,16:00,150.20600,150.30100,149.90900,150.08500,9590
2021.09.29,17:00,150.07500,150.35500,149.94500,150.24400,10595
2021.09.29,18:00,150.24700,150.43500,150.19700,150.26500,7342
2021.09.29,19:00,150.26700,150.32100,150.08700,150.28100,6231
2021.09.29,20:00,150.28000,150.39500,150.25000,150.36200,6936
2021.09.29,21:00,150.36300,150.52500,150.31100,150.44600,6415
2021.09.29,22:00,150.44900,150.47100,150.18800,150.20500,3219
2021.09.29,23:00,150.20500,150.35800,150.20400,150.33300,2713
2021.09.30,00:00,150.27300,150.34400,150.20700,150.30800,2188
2021.09.30,01:00,150.30600,150.37900,150.30600,150.37100,1190
2021.09.30,02:00,150.37200,150.38400,150.28400,150.29600,1990
2021.09.30,03:00,150.29600,150.43000,150.24700,150.38700,4176
2021.09.30,04:00,150.38600,150.46000,150.27800,150.34800,3698
2021.09.30,05:00,150.35100,150.48500,150.32800,150.44400,2734
2021.09.30,06:00,150.44300,150.57500,150.39500,150.57300,1957
2021.09.30,07:00,150.57600,150.64500,150.52800,150.52800,2072
2021.09.30,08:00,150.52400,150.56500,150.25200,150.27000,3274
2021.09.30,09:00,150.27100,150.64500,150.27000,150.63200,6207
2021.09.30,10:00,150.63300,150.65000,150.30400,150.38900,8816
2021.09.30,11:00,150.38800,150.44400,150.25900,150.44200,6795
2021.09.30,12:00,150.44100,150.69700,150.36200,150.59100,6203
2021.09.30,13:00,150.58800,150.65700,150.43600,150.50500,6867
2021.09.30,14:00,150.50400,150.63200,150.48100,150.61700,6316
2021.09.30,15:00,150.61200,150.95100,150.61100,150.74200,8472
2021.09.30,16:00,150.74000,150.87300,150.62500,150.69600,9410
2021.09.30,17:00,150.68900,150.88800,150.37900,150.44000,10862
2021.09.30,18:00,150.43500,150.67100,150.07700,150.19000,10400
